Track,"Car","Race #","Driver","Team","Lap","Position","Fuel","Pen","Lap Time","Sector 1","Sector 2","Sector 3","Gap","Delta RR","Delta QR","Delta RS","Delta QS","Condition","Tyres","Pos (Start Lap)","Fuel (Start Lap)","Position Δ","Wind Speed","Wind Direction","Brake Bias","Track Grip","Rain Intensity","Tyre","Tyre Set","Suspension Damage FL","Suspension Damage FR","Suspension Damage RL","Suspension Damage RR","Lap 0 Timestamp","Real Timestamp","Real Duration","° Air","° Road","° FL","° FR","° RL","° RR","Accel From","Accel to","Accidents","Adjusted timestamp","Brake ° FL","Brake ° FR","Brake ° RL","Brake ° RR","Brake Compound F","Brake Compound R","Brand","Category","Cup","Damage Front","Damage Left","Damage Rear","DamageRight","Driver ID","ECU Mode","ELO","First Name","Flags","Lap Completed Timestamp","Lap Type","Last Name","Licence","Max Speed","Nation Flag","Nationality","p FL","p FR","p RL","p RR","Peak Accel","Peak Accel Dist","Peak Accel Time","Penalty","Penalty Code","PenaltyTime","Player ID","Player Unclear","Position (Broadcast)","Repair Time","Session ID","Short Name","SR","Timestamp","TimingFlags"
Watkins Glen (2022),"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","155","31","9,4L","","1:55,252","0:32,462","0:38,097","0:44,692","+17,982","+8,634","+10,438","-0,085","+7,011","OPTIMUM","Dry","31","0","","2,8 Km/h","N","51,0%","Optimum","No Rain","DHA","6","0","0","0","0","","","","19,8°C","21,9°C","75,5°C","64,8°C","86,2°C","79,0°C","71","215","0","","397,2°C","394,5°C","197,1°C","196,2°C","2","2","","Platinum","Pro","1,378883","4,106021","0","0","0","1","","Ville","0","","Regular","Synkkanen","","248 Km/h","","Finland","26,3 psi","26,6 psi","26,6 psi","26,7 psi","15,5706603773585","540,083","12073","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","SYN","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","156","31","7,0L","","1:55,715","0:32,247","0:38,607","0:44,860","+16,514","+9,097","+10,901","+0,378","+7,474","OPTIMUM","Dry","31","0","","2,8 Km/h","N","51,0%","Optimum","No Rain","DHA","6","0","0","0","0","","","","19,8°C","21,8°C","76,1°C","65,1°C","86,7°C","79,2°C","71","215","0","","386,4°C","383,2°C","190,5°C","189,6°C","2","2","","Platinum","Pro","1,378883","4,106021","0","0","0","1","","Ville","1","","Regular","Synkkanen","","248 Km/h","","Finland","26,3 psi","26,6 psi","26,6 psi","26,7 psi","15,0961277831559","540,083","12073","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","SYN","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","157","32","4,9L","","2:07,922","0:32,272","0:38,217","0:57,432","+11,820","+21,304","+23,108","+12,585","+19,681","OPTIMUM","Dry","31","0","-1","2,8 Km/h","N","51,0%","Optimum","No Rain","DHA","6","0","0","0","0","","","","19,7°C","21,7°C","75,3°C","65,0°C","86,2°C","79,2°C","71","215","0","","385,0°C","381,8°C","191,7°C","190,7°C","2","2","","Platinum","Pro","1,378883","4,106021","0","0","0","1","","Ville","0","","Inlap","Synkkanen","","247 Km/h","","Finland","26,2 psi","26,6 psi","26,6 psi","26,7 psi","15,623352165725","540,083","12073","0","","0","0","True","32","","51f430f2-f701-436d-8e19-d4072b35956c","SYN","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","158","32","0,0L","","2:42,749","","0:38,632","0:44,940","+59,720","+56,131","+57,935","+47,412","+54,508","","","32","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","1","","Outlap","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","32","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","159","32","0,0L","","1:55,132","0:32,012","0:38,255","0:44,865","+37,314","+8,514","+10,318","-0,205","+6,891","","","32","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","32","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","160","31","0,0L","","1:55,370","0:32,085","0:38,080","0:45,205","+53,934","+8,752","+10,556","+0,033","+7,129","","","32","0","+1","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","161","31","0,0L","","1:54,585","0:32,020","0:37,822","0:44,742","+54,336","+7,967","+9,771","-0,752","+6,344","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","162","31","0,0L","","1:55,272","0:32,112","0:38,312","0:44,847","+55,134","+8,654","+10,458","-0,065","+7,031","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","163","31","0,0L","","1:56,067","0:32,010","0:39,067","0:44,990","+57,280","+9,449","+11,253","+0,730","+7,826","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","164","31","0,0L","","1:56,587","0:32,125","0:39,030","0:45,432","+28,946","+9,969","+11,773","+1,250","+8,346","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","1","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","165","31","0,0L","","1:55,012","0:32,017","0:38,190","0:44,805","+14,122","+8,394","+10,198","-0,325","+6,771","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","166","31","0,0L","","1:56,892","0:32,550","0:38,992","0:45,350","+15,372","+10,274","+12,078","+1,555","+8,651","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","167","31","0,0L","","1:55,955","0:32,445","0:38,330","0:45,180","+15,904","+9,337","+11,141","+0,618","+7,714","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","1","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","168","31","0,0L","","1:55,692","0:32,157","0:38,745","0:44,790","+15,890","+9,074","+10,878","+0,355","+7,451","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","1","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","169","31","0,0L","","1:55,640","0:31,972","0:38,395","0:45,272","+16,088","+9,022","+10,826","+0,303","+7,399","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","1","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","170","31","0,0L","","1:55,557","0:32,062","0:38,417","0:45,077","+16,328","+8,939","+10,743","+0,220","+7,316","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","171","31","0,0L","","1:56,507","0:32,212","0:38,605","0:45,690","+17,428","+9,889","+11,693","+1,170","+8,266","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","1","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","172","31","0,0L","","1:55,897","0:32,210","0:38,190","0:45,497","+17,850","+9,279","+11,083","+0,560","+7,656","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","1","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","173","31","0,0L","","1:55,827","0:32,150","0:38,647","0:45,030","+18,192","+9,209","+11,013","+0,490","+7,586","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","174","31","0,0L","","1:56,422","0:32,402","0:38,395","0:45,625","+16,448","+9,804","+11,608","+1,085","+8,181","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","1","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","175","31","0,0L","","1:55,262","0:32,082","0:38,335","0:44,845","+16,180","+8,644","+10,448","-0,075","+7,021","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","176","31","0,0L","","1:55,647","0:32,327","0:38,335","0:44,985","+16,336","+9,029","+10,833","+0,310","+7,406","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","1","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","177","31","0,0L","","1:56,410","0:32,487","0:38,685","0:45,237","+17,124","+9,792","+11,596","+1,073","+8,169","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","178","31","0,0L","","1:55,742","0:32,442","0:38,252","0:45,047","+17,214","+9,124","+10,928","+0,405","+7,501","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","179","31","0,0L","","1:56,642","0:32,685","0:38,772","0:45,185","+18,570","+10,024","+11,828","+1,305","+8,401","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","180","31","0,0L","","1:55,512","0:31,977","0:38,400","0:45,135","+17,854","+8,894","+10,698","+0,175","+7,271","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","181","31","0,0L","","1:56,370","0:32,217","0:38,985","0:45,167","+18,894","+9,752","+11,556","+1,033","+8,129","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","182","31","0,0L","","1:56,165","0:32,037","0:38,692","0:45,435","+19,358","+9,547","+11,351","+0,828","+7,924","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","183","31","0,0L","","1:55,887","0:32,707","0:38,312","0:44,867","+19,510","+9,269","+11,073","+0,550","+7,646","","","31","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","31","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","184","32","0,0L","","1:56,802","0:32,070","0:39,027","0:45,705","+0,316","+10,184","+11,988","+1,465","+8,561","","","31","0","-1","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","32","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
Watkins Glen (2022),"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","185","32","0,0L","","1:55,877","0:32,150","0:38,725","0:45,002","+0,626","+9,259","+11,063","+0,540","+7,636","","","32","0","","0,0 Km/h","N","","Green","No Rain","DHA","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","","1","1","","Platinum","Pro","0","0","0","0","2","1","","Lorenzo","0","","Regular","Tresoldi","","","","Italy","","","","","0","0","0","0","","0","0","True","32","","51f430f2-f701-436d-8e19-d4072b35956c","TRE","","0.0","0"
